kaynak_satir,kaynak_kayit,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5
37,61686,0.9719801276652108,1.1317764682138824,-0.46625433361649227,1.0549348786934565,-0.33350668590475985,0.43451710645193864,1.3096621467874354,-0.991804964200342,1.2661935402317028,-0.9968516305623166
38,61687,0.9719801276652108,-0.6679336533721274,-0.46625433361649227,-1.5688775119030895,-1.103748317637181,1.2450586319488244,0.5443776393273075,1.3357373308182028,-0.20471392566620336,-0.3689645645587796
39,61688,0.9719801276652108,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,1.2450586319488244,1.3096621467874354,1.3357373308182028,1.2661935402317028,1.5146966334518315
40,61691,0.9719801276652108,0.23192140742087755,-0.46625433361649227,-0.9129244142539531,0.4367349458276613,1.2450586319488244,0.5443776393273075,0.5598898991453545,0.5307398072827497,0.8868095674482944
41,61692,0.9719801276652108,0.23192140742087755,0.27516649197038834,1.0549348786934565,0.4367349458276613,-0.3760244190449471,-0.22090686813282032,-0.21595753252749378,-0.20471392566620336,-0.3689645645587796
42,61693,-1.7608335646108886,-0.6679336533721274,-1.2076751592033728,1.0549348786934565,-0.33350668590475985,0.43451710645193864,-1.751475883053076,0.5598898991453545,0.5307398072827497,-0.3689645645587796
43,61696,0.9719801276652108,0.23192140742087755,-0.46625433361649227,-0.2569713166048166,0.4367349458276613,-0.3760244190449471,0.5443776393273075,-0.21595753252749378,-0.20471392566620336,0.2589225014447574
44,61698,-1.7608335646108886,1.1317764682138824,-0.46625433361649227,-0.9129244142539531,0.4367349458276613,0.43451710645193864,-0.9861913755929481,-0.991804964200342,-0.9401676586151565,-0.9968516305623166
45,61700,0.288776704596186,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,0.43451710645193864,-0.22090686813282032,0.5598898991453545,-0.20471392566620336,-0.3689645645587796
46,61701,0.9719801276652108,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,0.43451710645193864,-1.751475883053076,-2.5434998275460385,0.5307398072827497,1.5146966334518315
47,61702,-1.7608335646108886,0.23192140742087755,-1.2076751592033728,-0.2569713166048166,-1.103748317637181,-0.3760244190449471,-0.22090686813282032,-0.991804964200342,-0.9401676586151565,-0.9968516305623166
48,61703,0.288776704596186,1.1317764682138824,-0.46625433361649227,0.39898178104431986,0.4367349458276613,-1.1865659445418328,-1.751475883053076,-0.991804964200342,-0.9401676586151565,-1.6247386965658537
49,61713,0.9719801276652108,0.23192140742087755,-1.2076751592033728,-1.5688775119030895,-1.103748317637181,-1.1865659445418328,1.3096621467874354,-0.991804964200342,1.2661935402317028,0.2589225014447574
50,61715,0.9719801276652108,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,0.43451710645193864,0.5443776393273075,-0.21595753252749378,1.2661935402317028,0.8868095674482944
51,61716,0.9719801276652108,1.1317764682138824,1.016587317557269,1.0549348786934565,-0.33350668590475985,-0.3760244190449471,-0.9861913755929481,-2.5434998275460385,-0.9401676586151565,0.8868095674482944
52,61723,0.9719801276652108,0.23192140742087755,1.016587317557269,0.39898178104431986,-0.33350668590475985,1.2450586319488244,1.3096621467874354,1.3357373308182028,-2.411075124513063,0.8868095674482944
53,61724,-0.3944267184728389,1.1317764682138824,-0.46625433361649227,-0.2569713166048166,-0.33350668590475985,0.43451710645193864,0.5443776393273075,-0.991804964200342,0.5307398072827497,-0.9968516305623166
54,61725,-1.0776301415418639,-1.5677887141651323,0.27516649197038834,1.0549348786934565,-1.103748317637181,0.43451710645193864,1.3096621467874354,-1.7676523958731902,-1.6756213915641096,0.8868095674482944
55,61728,0.9719801276652108,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,1.2450586319488244,0.5443776393273075,0.5598898991453545,0.5307398072827497,0.8868095674482944
56,61730,0.9719801276652108,-0.6679336533721274,-1.2076751592033728,0.39898178104431986,0.4367349458276613,0.43451710645193864,0.5443776393273075,-0.21595753252749378,-0.9401676586151565,-0.9968516305623166
57,61731,0.9719801276652108,-0.6679336533721274,-1.9490959847902534,-1.5688775119030895,-1.8739899493696022,0.43451710645193864,0.5443776393273075,0.5598898991453545,-1.6756213915641096,1.5146966334518315
58,61732,-0.3944267184728389,-0.6679336533721274,0.27516649197038834,-1.5688775119030895,-0.33350668590475985,0.43451710645193864,-0.22090686813282032,0.5598898991453545,0.5307398072827497,-0.3689645645587796
59,61740,0.9719801276652108,1.1317764682138824,0.27516649197038834,-0.2569713166048166,-0.33350668590475985,1.2450586319488244,1.3096621467874354,1.3357373308182028,1.2661935402317028,-0.3689645645587796
60,61742,-0.3944267184728389,-1.5677887141651323,0.27516649197038834,-0.2569713166048166,0.4367349458276613,1.2450586319488244,-0.22090686813282032,-0.21595753252749378,0.5307398072827497,0.8868095674482944
61,61748,0.288776704596186,-1.5677887141651323,-0.46625433361649227,-0.2569713166048166,0.4367349458276613,0.43451710645193864,-0.9861913755929481,-1.7676523958731902,-0.9401676586151565,-1.6247386965658537
62,61749,0.288776704596186,-0.6679336533721274,-0.46625433361649227,0.39898178104431986,-1.103748317637181,0.43451710645193864,0.5443776393273075,-0.21595753252749378,-0.20471392566620336,-0.3689645645587796
64,61756,-1.0776301415418639,0.23192140742087755,-1.2076751592033728,0.39898178104431986,-0.33350668590475985,1.2450586319488244,0.5443776393273075,0.5598898991453545,0.5307398072827497,0.8868095674482944
65,61757,0.288776704596186,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,-0.3760244190449471,1.3096621467874354,1.3357373308182028,1.2661935402317028,-0.3689645645587796
67,61761,0.9719801276652108,0.23192140742087755,-0.46625433361649227,-1.5688775119030895,0.4367349458276613,-2.807648995535604,-1.751475883053076,-1.7676523958731902,0.5307398072827497,-1.6247386965658537
68,61762,-1.0776301415418639,-1.5677887141651323,-1.9490959847902534,-1.5688775119030895,-1.8739899493696022,-0.3760244190449471,-1.751475883053076,-1.7676523958731902,-0.9401676586151565,-0.9968516305623166
69,61763,0.288776704596186,-1.5677887141651323,-0.46625433361649227,0.39898178104431986,1.2069765775600825,0.43451710645193864,0.5443776393273075,-0.21595753252749378,0.5307398072827497,0.8868095674482944
70,61764,0.9719801276652108,1.1317764682138824,1.016587317557269,-0.9129244142539531,1.2069765775600825,1.2450586319488244,0.5443776393273075,1.3357373308182028,1.2661935402317028,-0.3689645645587796
71,61771,-1.0776301415418639,0.23192140742087755,1.016587317557269,1.0549348786934565,-0.33350668590475985,-0.3760244190449471,1.3096621467874354,1.3357373308182028,1.2661935402317028,0.8868095674482944
72,61772,0.288776704596186,-0.6679336533721274,1.016587317557269,-1.5688775119030895,0.4367349458276613,-1.9971074700387186,-0.22090686813282032,-0.21595753252749378,1.2661935402317028,1.5146966334518315
73,61773,-1.0776301415418639,-0.6679336533721274,-0.46625433361649227,0.39898178104431986,-1.103748317637181,0.43451710645193864,-0.22090686813282032,1.3357373308182028,0.5307398072827497,-0.3689645645587796
74,61775,0.9719801276652108,0.23192140742087755,0.27516649197038834,0.39898178104431986,-0.33350668590475985,0.43451710645193864,0.5443776393273075,0.5598898991453545,1.2661935402317028,0.8868095674482944
75,61776,-0.3944267184728389,0.23192140742087755,0.27516649197038834,0.39898178104431986,-0.33350668590475985,0.43451710645193864,0.5443776393273075,0.5598898991453545,1.2661935402317028,1.5146966334518315
76,61777,0.288776704596186,0.23192140742087755,0.27516649197038834,1.0549348786934565,0.4367349458276613,0.43451710645193864,-0.22090686813282032,1.3357373308182028,-0.20471392566620336,0.8868095674482944
77,61778,0.288776704596186,1.1317764682138824,1.016587317557269,1.0549348786934565,1.2069765775600825,0.43451710645193864,-0.22090686813282032,0.5598898991453545,1.2661935402317028,0.8868095674482944
78,61780,-1.7608335646108886,1.1317764682138824,1.016587317557269,1.0549348786934565,0.4367349458276613,0.43451710645193864,0.5443776393273075,1.3357373308182028,-0.20471392566620336,-0.3689645645587796
79,61782,0.9719801276652108,-2.4676437749581375,-1.9490959847902534,-0.2569713166048166,-1.8739899493696022,-1.9971074700387186,-0.22090686813282032,-1.7676523958731902,-1.6756213915641096,1.5146966334518315
80,61783,0.288776704596186,0.23192140742087755,0.27516649197038834,0.39898178104431986,0.4367349458276613,-0.3760244190449471,-1.751475883053076,-0.991804964200342,-1.6756213915641096,-0.3689645645587796
81,61784,0.9719801276652108,0.23192140742087755,1.016587317557269,0.39898178104431986,-1.103748317637181,1.2450586319488244,0.5443776393273075,-0.21595753252749378,-0.9401676586151565,0.2589225014447574
82,61788,0.9719801276652108,1.1317764682138824,-1.2076751592033728,-0.9129244142539531,-2.6442315811020234,1.2450586319488244,1.3096621467874354,0.5598898991453545,1.2661935402317028,-1.6247386965658537
83,61789,0.9719801276652108,-0.6679336533721274,1.016587317557269,-1.5688775119030895,1.2069765775600825,-1.1865659445418328,-0.9861913755929481,-0.21595753252749378,-0.9401676586151565,-0.9968516305623166
84,61793,0.9719801276652108,1.1317764682138824,1.016587317557269,0.39898178104431986,1.2069765775600825,0.43451710645193864,1.3096621467874354,0.5598898991453545,1.2661935402317028,1.5146966334518315
85,61794,0.9719801276652108,1.1317764682138824,0.27516649197038834,-1.5688775119030895,1.2069765775600825,-0.3760244190449471,0.5443776393273075,0.5598898991453545,0.5307398072827497,0.2589225014447574
86,61797,-1.0776301415418639,-0.6679336533721274,-0.46625433361649227,1.0549348786934565,0.4367349458276613,-1.9971074700387186,0.5443776393273075,-0.21595753252749378,-0.9401676586151565,0.2589225014447574
87,61798,0.9719801276652108,0.23192140742087755,0.27516649197038834,0.39898178104431986,0.4367349458276613,-0.3760244190449471,-0.22090686813282032,0.5598898991453545,0.5307398072827497,0.8868095674482944
88,61801,0.9719801276652108,1.1317764682138824,0.27516649197038834,-0.2569713166048166,1.2069765775600825,-0.3760244190449471,0.5443776393273075,-0.21595753252749378,-0.9401676586151565,-0.9968516305623166
89,61808,0.9719801276652108,1.1317764682138824,-0.46625433361649227,1.0549348786934565,-0.33350668590475985,-0.3760244190449471,-0.22090686813282032,0.5598898991453545,0.5307398072827497,-0.3689645645587796
91,61813,0.9719801276652108,0.23192140742087755,0.27516649197038834,0.39898178104431986,0.4367349458276613,0.43451710645193864,-1.751475883053076,-0.21595753252749378,1.2661935402317028,0.8868095674482944
92,61816,0.9719801276652108,0.23192140742087755,1.016587317557269,-1.5688775119030895,0.4367349458276613,0.43451710645193864,-0.22090686813282032,0.5598898991453545,-0.20471392566620336,-0.3689645645587796
93,61818,0.288776704596186,-0.6679336533721274,0.27516649197038834,-0.2569713166048166,0.4367349458276613,-1.9971074700387186,-1.751475883053076,-0.991804964200342,-0.9401676586151565,-0.3689645645587796
94,61819,0.9719801276652108,1.1317764682138824,1.016587317557269,-0.9129244142539531,1.2069765775600825,1.2450586319488244,1.3096621467874354,0.5598898991453545,1.2661935402317028,1.5146966334518315
95,61821,0.288776704596186,1.1317764682138824,-0.46625433361649227,1.0549348786934565,-0.33350668590475985,-0.3760244190449471,0.5443776393273075,1.3357373308182028,-0.20471392566620336,1.5146966334518315
96,61822,0.288776704596186,-1.5677887141651323,-1.2076751592033728,-0.2569713166048166,-1.103748317637181,0.43451710645193864,1.3096621467874354,-0.21595753252749378,1.2661935402317028,-0.3689645645587796
97,61825,-0.3944267184728389,-3.3674988357511424,-1.9490959847902534,-1.5688775119030895,-1.8739899493696022,-1.9971074700387186,-2.516760390513204,-1.7676523958731902,-2.411075124513063,-1.6247386965658537
98,61826,0.9719801276652108,-0.6679336533721274,0.27516649197038834,0.39898178104431986,1.2069765775600825,1.2450586319488244,-0.22090686813282032,-0.21595753252749378,1.2661935402317028,1.5146966334518315
99,61829,-1.0776301415418639,-1.5677887141651323,-1.9490959847902534,1.0549348786934565,0.4367349458276613,-0.3760244190449471,0.5443776393273075,1.3357373308182028,0.5307398072827497,-1.6247386965658537
100,61831,0.288776704596186,1.1317764682138824,-1.9490959847902534,-0.9129244142539531,-0.33350668590475985,-0.3760244190449471,-1.751475883053076,0.5598898991453545,-0.20471392566620336,-0.9968516305623166
